"Calahorra - Datos Diarios - Fecha-Hora desde: 05-06-2007 00:00:00 - Fecha-Hora hasta: 17-03-2026 23:59:59"
"Fecha","T ( °C )","Hr ( % )","Rg ( MJ/m2 )","VV ( m/s )","VV ( km/h )","DV ( ° )","P ( l/m2 )","ETo ( mm/dia )","Ts ( °C )","HUMh_1 ( Minutos )","HUMh_2 ( Minutos )"
"Med","Max","Min","Med","Max","Min","Ac","Med","Max","Med","Max","Med","Max","Ac","Calc","Med","Max","Min","Ac","Ac"
"28-05-2010","16","20,8","12,1","68","89","46","22,516","2,6","7,6","9,5","27,5","295 ( WNW )","329 ( NNW )","0,2","4,2","22,3","25,2","19,9","0","0"
"29-05-2010","17,6","25,7","8,5","61","91","30","29,405","1,7","7,3","6,2","26,2","63 ( ENE )","328 ( NNW )","0","5,4","22,7","27,7","17,9","0","0"
"30-05-2010","19,7","26,9","11,3","63","90","38","27,499","2,5","8,7","8,9","31,2","296 ( WNW )","13 ( NNE )","0","5,6","23,7","27,6","19,6","0","0"
"31-05-2010","21,6","27,7","16,8","58","76","31","24,136","3,1","8,6","11,1","30,8","270 ( WSW )","6 ( NNE )","0","6,1","24,3","28,2","21,3","0","0"
"01-06-2010","20,4","28,5","13,9","57","87","25","22,786","2,2","8,2","7,9","29,5","311 ( WNW )","331 ( NNW )","0","5,6","24,5","28,7","20,8","0","0"
"02-06-2010","19,5","26,2","14,1","50","67","28","27,902","2,7","8,5","9,6","30,7","46 ( ENE )","337 ( NNW )","0","6,2","24,7","28,8","21,5","0","0"
"03-06-2010","20,6","31,5","10,6","44","86","9","32,15","2,2","7,3","7,8","26,2","283 ( WNW )","338 ( NNW )","0","7,3","24,9","30","20","0","0"
"04-06-2010","22,9","31,8","12,9","39","67","18","31,541","2,1","7","7,5","25,3","54 ( ENE )","293 ( WNW )","0","7,1","26","31,1","21,1","0","0"
"05-06-2010","23,6","33,1","13,9","53","83","25","26,506","1,8","8,4","6,5","30,2","360 ( N )","117 ( ESE )","0","6,4","26,7","31","22,4","0","0"
"06-06-2010","17,8","20,4","15,1","75","91","61","14,211","2,4","7","8,8","25,1","47 ( ENE )","339 ( NNW )","2,6","3","24","26,9","22,2","0","0"
"07-06-2010","21,2","29,3","13,5","60","85","36","24,966","1,1","5,7","4,1","20,5","319 ( NNW )","51 ( ENE )","0","5","24,5","28,7","20,4","0","0"
"08-06-2010","20,2","29,5","15,9","59","87","29","19,961","1,7","9,4","6,2","33,7","332 ( NNW )","316 ( NNW )","0,6","5","25,3","29,8","22,1","0","0"
"09-06-2010","17,8","21,7","15,1","78","95","47","11,173","3,2","9,4","11,5","33,7","84 ( ENE )","132 ( ESE )","2,2","3,3","22,3","23,9","21,3","0","0"
"10-06-2010","18,6","24","14,1","54","92","28","24,904","3,3","12,8","11,9","45,9","334 ( NNW )","216 ( SSW )","0","5,6","22,2","25,2","19,1","0","0"
"11-06-2010","16,8","22,8","12,3","66","95","32","15,787","1,8","5,7","6,4","20,4","20 ( NNE )","286 ( WNW )","6,1","3,7","21,9","24,8","19,4","0","0"
"12-06-2010","15,6","19,7","13,6","86","96","63","15,466","1,8","6,1","6,5","22,1","74 ( ENE )","297 ( WNW )","15,4","2,9","20,6","22,8","19,4","0","0"
"13-06-2010","18,3","23,4","13,9","71","90","48","25,462","2,6","7,7","9,5","27,7","342 ( NNW )","294 ( WNW )","0","4,9","21,1","25,3","17,8","0","0"
"14-06-2010","15,7","19,8","12,5","68","91","45","15,482","2,8","9","10","32,5","306 ( WNW )","340 ( NNW )","0","3,5","20","21,9","18,5","0","0"
"15-06-2010","13,9","18,6","9,4","67","88","45","17,063","3,1","8,9","11,2","32,1","302 ( WNW )","253 ( WSW )","0,4","3,6","18,5","20,9","16,2","0","0"
"16-06-2010","13,3","16,5","11,6","77","90","66","8,942","4,2","10,2","14,9","36,7","85 ( ENE )","305 ( WNW )","4,6","2,3","16,8","18","15,4","0","0"
"17-06-2010","14,4","19,2","11,1","69","89","53","18,386","3,4","12,4","12,2","44,6","312 ( WNW )","279 ( WNW )","0","3,6","16,7","20,2","14,3","0","0"
"18-06-2010","16,5","23,3","10","67","93","40","29,24","2,3","8,8","8,4","31,8","306 ( WNW )","14 ( NNE )","0","5,2","19,9","25,1","15,3","0","0"
"19-06-2010","17,4","22,2","14,3","58","83","32","23,606","4,4","11,8","15,9","42,5","353 ( NNW )","324 ( NNW )","0","5,6","20,8","24,1","18","0","0"
"20-06-2010","15,2","18,8","10,7","53","81","31","27,027","4,3","10,4","15,6","37,4","25 ( NNE )","355 ( NNW )","0","5,3","20,5","23,7","17,8","0","0"
"21-06-2010","16,3","24,3","10,1","50","73","23","29,909","3,8","9,3","13,8","33,5","79 ( ENE )","310 ( WNW )","0","6,7","20,8","25,5","16,5","0","0"
"22-06-2010","19,1","28","10,5","45","76","17","32,632","3,2","8,8","11,7","31,8","60 ( ENE )","304 ( WNW )","0","7,4","22,5","27,6","17,6","0","0"
"23-06-2010","20,4","30,5","11,2","52","85","20","32,073","1,9","6,4","6,9","23,1","299 ( WNW )","8 ( NNE )","0","6,7","24,2","29,5","19","0","0"
"24-06-2010","22,4","33","12,1","51","86","16","31,224","1,3","5,1","4,6","18,3","32 ( NNE )","4 ( NNE )","0","6,4","25,7","30,9","20,6","0","0"
"25-06-2010","24,2","32,2","14,6","50","84","12","25,534","1,4","6,4","5,1","23","53 ( ENE )","317 ( NNW )","0","5,9","26,9","31,4","22,4","0","0"
"26-06-2010","23,7","31,4","18,8","58","87","27","19,193","1,6","8,3","5,8","29,8","1 ( NNE )","22 ( NNE )","0,8","5,1","26,6","30,2","23,9","0","0"
"27-06-2010","21,9","29,9","16,5","72","95","35","19,558","1,5","6,1","5,5","21,9","281 ( WNW )","276 ( WNW )","5,7","4,6","25,7","29","22,6","0","0"
"28-06-2010","22,3","29,9","16,7","73","97","36","25,392","1,5","5,7","5,3","20,6","330 ( NNW )","309 ( WNW )","0,2","5,4","25,8","30,8","22,1","0","0"
"29-06-2010","23,6","30,9","17,2","58","89","28","30,736","2,1","7","7,5","25,2","2 ( NNE )","307 ( WNW )","0","6,7","26,9","31,7","22,5","0","0"
"30-06-2010","24,3","32,3","16,5","57","86","25","30,908","2","6,1","7,3","22","316 ( NNW )","292 ( WNW )","0","6,9","27,7","32,4","23,1","0","0"
"01-07-2010","26,3","35,7","16,5","53","92","17","25,485","1","4,3","3,5","15,5","329 ( NNW )","134 ( ESE )","0","5,7","28,8","33,2","24,2","0","0"
"02-07-2010","23,2","32,2","18,6","66","94","30","14,574","1,9","11,3","6,8","40,5","353 ( NNW )","243 ( WSW )","2,8","4,7","27,4","30,4","24,8","0","0"
"03-07-2010","22,7","31,8","17,7","73","96","29","24,152","1,4","8,5","5,2","30,6","28 ( NNE )","214 ( SSW )","3,6","5,5","26,2","30,9","22,7","0","0"
"04-07-2010","23,6","30,9","19,1","68","91","41","30,113","2,4","7,2","8,8","26","332 ( NNW )","349 ( NNW )","0","6,6","26,8","31,2","23,3","0","0"
"05-07-2010","22,3","29,7","16,3","55","84","21","31,338","3,3","8","11,8","28,8","5 ( NNE )","291 ( WNW )","0","7,6","26,5","30,9","22,3","0","0"
"06-07-2010","22,4","30,4","15,8","53","73","29","31,312","3,5","8,4","12,5","30,3","44 ( NNE )","289 ( WNW )","0","7,6","26,7","31,2","22,2","0","0"
"07-07-2010","25,2","36,6","14,8","52","89","20","27,453","1,2","3,8","4,2","13,7","288 ( WNW )","306 ( WNW )","0","6,2","28,1","33,5","23","0","0"
"08-07-2010","29","34,8","19,9","46","82","20","15,81","2,4","9,5","8,6","34,1","291 ( WNW )","148 ( SSE )","0","5,8","28,5","30,9","25,6","0","0"
"09-07-2010","26,8","34,1","20,8","50","73","28","21,177","2,5","8,1","9","29,3","8 ( NNE )","133 ( ESE )","0,2","6,5","28,9","32,8","26","0","0"
"10-07-2010","26,9","36,1","17,5","50","83","19","27,528","1,3","5,5","4,6","19,9","326 ( NNW )","101 ( ESE )","0","6,4","29,2","33,7","24,6","0","0"
"11-07-2010","28,7","38,1","21","50","83","17","27,597","1,7","11,5","6,1","41,4","38 ( NNE )","234 ( WSW )","2,8","7,2","31","35,4","26,9","0","0"
"12-07-2010","25,9","34,4","19,9","55","79","26","25,418","1,7","7,7","6,2","27,6","71 ( ENE )","21 ( NNE )","0","6,3","29,3","33,2","25,7","0","0"
"13-07-2010","25,5","35,3","16,7","56","89","21","29,809","1,6","5","5,8","17,9","334 ( NNW )","84 ( ENE )","0","6,9","29,6","34,4","24,9","0","0"
"14-07-2010","24","33,1","17,3","59","89","19","28,965","2,1","9","7,5","32,3","77 ( ENE )","354 ( NNW )","0","6,9","30,2","34,5","26,4","0","0"
"15-07-2010","23,6","32,4","16,8","47","74","21","30,201","1,3","4,8","4,7","17,4","278 ( WNW )","117 ( ESE )","0","6,3","29,7","34,1","25,5","0","0"
"16-07-2010","23,7","31,3","17,2","53","74","27","29,841","2,7","9,8","9,6","35,3","321 ( NNW )","6 ( NNE )","0","7,2","29,7","33,6","26,1","0","0"
"17-07-2010","20,7","26,1","17,4","58","70","42","28,835","3,7","9,4","13,2","33,7","21 ( NNE )","288 ( WNW )","0","6,4","28,6","31,4","25,9","0","0"
"18-07-2010","23,4","34,2","14","52","84","20","29,677","1,7","6,3","6","22,7","326 ( NNW )","8 ( NNE )","0","6,7","28,7","33,5","24","0","0"
"19-07-2010","26,2","36,3","18,6","46","79","15","29,22","2","8,3","7,2","29,8","327 ( NNW )","6 ( NNE )","0","7,5","30,4","35","26,1","0","0"
"20-07-2010","24,6","34,6","17,8","58","83","30","26,161","2,3","8","8,3","28,8","326 ( NNW )","336 ( NNW )","0,2","6,9","30,1","34,1","26,4","0","0"
"21-07-2010","20,8","26,2","17,1","65","78","47","13,043","2,8","6,3","9,9","22,5","33 ( NNE )","336 ( NNW )","0","4","27,9","29,7","26,6","0","0"
"22-07-2010","18,3","22,9","15,9","72","92","53","13,359","2,8","7,1","10","25,4","282 ( WNW )","311 ( WNW )","1","3,4","25,2","26,9","23,7","0","0"
"23-07-2010","18,9","25,2","13,6","57","82","30","29,225","3,1","8","11","28,9","305 ( WNW )","11 ( NNE )","0","6,1","25,6","29,4","22,3","0","0"
"24-07-2010","19,4","27,5","12,6","56","83","29","28,553","3","8,5","11","30,4","308 ( WNW )","292 ( WNW )","0","6,3","25,7","29,4","22,1","0","0"
"25-07-2010","19,9","26,3","14","59","82","40","26,292","3,3","10,4","11,9","37,5","334 ( NNW )","7 ( NNE )","0","5,8","25,8","29,1","22,6","0","0"
"26-07-2010","21,3","27,5","16,1","54","75","34","30,19","3,5","8,8","12,8","31,8","340 ( NNW )","351 ( NNW )","0","6,8","26,4","30,1","23","0","0"
"27-07-2010","22,9","32,5","15","55","83","23","29,613","2","6,4","7,2","23","286 ( WNW )","16 ( NNE )","0","6,7","27,5","32,3","23","0","0"
"28-07-2010","24,5","34,3","16,1","55","90","22","29,086","1,9","7,1","6,9","25,6","340 ( NNW )","5 ( NNE )","0","6,9","28,8","33,2","24,5","0","0"
"29-07-2010","22,3","27,1","18,2","59","75","41","26,733","3,6","9,1","12,8","32,7","25 ( NNE )","323 ( NNW )","0","6,2","28,3","31","25,7","0","0"
"30-07-2010","22,7","30,7","16,1","50","76","24","29,384","2,6","7,7","9,5","27,6","52 ( ENE )","293 ( WNW )","0","7","27,7","31,6","24","0","0"
"31-07-2010","24,6","34,3","15,4","52","83","25","28,601","1,4","6,1","5,1","21,8","41 ( NNE )","124 ( ESE )","0","6,3","28,8","33,1","24,5","0","0"
"01-08-2010","24,2","32,1","19","63","82","42","22,228","2","7,9","7,2","28,6","50 ( ENE )","335 ( NNW )","0","5,5","29,5","32,8","26,3","0","0"
"02-08-2010","20,6","23,8","17,8","67","81","50","9,685","2,8","6,9","10,1","24,8","10 ( NNE )","350 ( NNW )","0","3,3","27,1","28,9","25,8","0","0"
"03-08-2010","20,2","25,1","16,3","60","76","39","19,817","3,3","8,6","11,8","30,9","342 ( NNW )","355 ( NNW )","0","5,1","25,6","27,9","23,3","0","0"
"04-08-2010","20,6","27","14,7","60","82","39","21,951","3","9,4","10,7","33,9","314 ( WNW )","311 ( WNW )","0","5,3","25,8","29,1","22,8","0","0"
"05-08-2010","20,4","26,2","15,1","52","75","28","27,695","3,2","10,9","11,4","39,2","41 ( NNE )","301 ( WNW )","0","6,2","26,4","29,7","23,5","0","0"
"06-08-2010","20,4","30,2","11,9","51","82","16","29,285","2,2","7,8","7,9","28,2","6 ( NNE )","12 ( NNE )","0","6,5","26,1","30,2","22,1","0","0"
"07-08-2010","23,4","34,1","13,7","48","83","14","28,134","1,2","6","4,5","21,5","277 ( WNW )","48 ( ENE )","0","6","27,6","32,4","22,9","0","0"
"08-08-2010","23,6","31","16,1","57","80","33","20,024","1,5","6,1","5,6","21,9","37 ( NNE )","279 ( WNW )","0","4,8","28","31,3","24,8","0","0"
"09-08-2010","22,7","28,8","17,9","64","84","43","21,339","2,3","8,7","8,3","31,4","338 ( NNW )","28 ( NNE )","0","5","28","30,5","25,6","0","0"
"10-08-2010","23,3","35,4","14,5","52","88","14","24,397","1,2","9,3","4,4","33,5","333 ( NNW )","9 ( NNE )","0","5,6","27,9","32,5","23,9","0","0"
"11-08-2010","23,1","31,9","14,5","45","69","15","24,86","2,3","8,8","8,4","31,8","48 ( ENE )","351 ( NNW )","0","6,5","27,8","31,2","24,2","0","0"
"12-08-2010","21,1","25,1","16,9","64","78","47","18,328","2,9","10","10,5","36","289 ( WNW )","350 ( NNW )","0","4,5","27,2","29,4","25,4","0","0"
"13-08-2010","18,7","23,9","15,9","58","73","38","18,2","3,8","10,6","13,6","38,1","337 ( NNW )","334 ( NNW )","0","5","25,5","27,8","23,6","0","0"
"14-08-2010","18,4","23,8","14,9","56","79","34","22,297","3,7","10,3","13,2","37","3 ( NNE )","360 ( N )","0","5,3","24,8","27,7","22,5","0","0"
"17-08-2010","21,9","31,9","12,7","55","86","19","25,97","1","6,8","3,8","24,3","39 ( NNE )","293 ( WNW )","0","5,1","26,7","31,3","22,4","0","0"
"18-08-2010","23,4","32,3","14,9","49","80","21","24,789","1,6","7,7","5,7","27,9","270 ( WSW )","33 ( NNE )","0","5,6","27,7","31,8","23,8","0","0"
"19-08-2010","22,4","28","18,1","67","86","46","12,63","1,7","7,7","6,1","27,9","3 ( NNE )","173 ( SSE )","0","3,4","27","29","25","0","0"
"20-08-2010","24,2","34,1","16","60","91","20","22,828","0,8","5,2","2,9","18,7","57 ( ENE )","47 ( ENE )","0","4,6","27,5","31,8","23,8","0","0"
"21-08-2010","27,2","37","18","50","84","17","25,107","1,4","6,8","5,2","24,3","293 ( WNW )","109 ( ESE )","0","6","29","33","25,1","0","0"
"22-08-2010","29,2","37,4","21,5","41","67","19","23,188","2,2","9,2","8,1","33,2","82 ( ENE )","118 ( ESE )","0","6,9","29,7","33,2","26,3","0","0"
"23-08-2010","27,1","35,8","18,5","43","76","12","25,032","1,5","9,7","5,2","34,9","303 ( WNW )","242 ( WSW )","0","5,9","30,2","34,2","26,3","0","0"
"24-08-2010","24,1","29,1","18,9","55","74","38","23,885","2,1","8,1","7,6","29,3","56 ( ENE )","10 ( NNE )","0","5,3","29,5","32,5","26,8","0","0"
"25-08-2010","25,4","35,2","16,1","50","84","20","24,986","0,9","4,1","3,4","14,8","349 ( NNW )","143 ( SSE )","0","5,1","29,3","33,9","25,2","0","0"
"26-08-2010","29,9","41","21,5","35","71","8","22,186","2,9","12","10,3","43,1","86 ( ENE )","133 ( ESE )","0","8,5","30,1","33,8","26,9","0","0"
"27-08-2010","25,6","33,5","20,3","40","65","14","24,109","3,3","12,9","11,9","46,6","351 ( NNW )","3 ( NNE )","0","7,7","29,5","32,4","27,2","0","0"
"28-08-2010","21,2","26,8","15,7","52","70","29","21,919","3,2","9,6","11,6","34,6","25 ( NNE )","297 ( WNW )","0","5,7","27,8","30,4","25,9","0","0"
"29-08-2010","19,8","28,6","14,1","50","73","22","25,829","3,7","10,1","13,1","36,3","281 ( WNW )","295 ( WNW )","0","6,8","26,2","29,7","23,3","0","0"
"30-08-2010","18,9","26,2","12,9","52","79","25","25,165","3,1","9,4","11,3","33,9","343 ( NNW )","293 ( WNW )","0","5,7","25,5","29","22,5","0","0"
"31-08-2010","19,7","28,4","11,4","48","84","17","24,188","1,7","6,1","6,1","21,9","9 ( NNE )","301 ( WNW )","0","4,9","25,7","29,8","21,9","0","0"
"01-09-2010","21,2","28,3","16,5","69","90","39","12,963","1,5","6,7","5,4","24","315 ( NW )","127 ( ESE )","0,6","3,4","25,7","29","23,7","0","0"
"02-09-2010","21,4","27,2","17,9","76","94","47","15,08","0,8","4,1","2,8","14,8","270 ( WSW )","243 ( WSW )","6,3","3","25,1","27,4","23,5","0","0"
"03-09-2010","22,5","31,8","14,8","51","92","10","24,275","1,1","5,6","3,9","20,1","61 ( ENE )","353 ( NNW )","0","4,7","25,2","29,7","21,5","0","0"
"04-09-2010","22,3","32,7","13,7","47","84","12","21,945","1","5,2","3,6","18,7","300 ( WNW )","32 ( NNE )","0","4,4","25,5","30,2","21,4","0","0"
"05-09-2010","24","33,7","13,9","45","78","17","22,506","1,2","7,3","4,5","26,1","90 ( E )","227 ( WSW )","0","4,8","26,4","30,7","22,1","0","0"
"06-09-2010","25,3","33,4","19,6","52","80","22","17,915","2","8,1","7","29,3","8 ( NNE )","7 ( NNE )","0","5,2","27,4","30,7","24,5","0","0"
"07-09-2010","20,1","26","14,3","60","92","23","13,309","2,3","9,1","8,3","32,8","46 ( ENE )","310 ( WNW )","1,2","4","25,9","28,4","24","0","0"
"08-09-2010","17,8","25,3","10,8","58","92","24","23,421","2,4","10,7","8,5","38,4","331 ( NNW )","324 ( NNW )","0","4,7","23,5","26,4","20,5","0","0"
"09-09-2010","18,4","24,4","13,5","60","93","29","18,772","2,1","8,9","7,7","32,1","341 ( NNW )","309 ( WNW )","0,4","4","23,7","26,7","21,1","0","0"
"10-09-2010","19,3","29","10,9","55","86","21","22,494","1,2","5,9","4,3","21,2","281 ( WNW )","302 ( WNW )","0","4,2","23,9","28,1","20","0","0"
"11-09-2010","20,7","30,6","11,3","50","86","18","21,912","1","7,4","3,5","26,5","322 ( NNW )","115 ( ESE )","0","4","24,8","28,7","20,9","0","0"
"12-09-2010","19,8","25,5","14,7","59","80","39","19,917","2,9","9,1","10,3","32,8","64 ( ENE )","279 ( WNW )","0","4,5","24,6","27,5","22","0","0"
"13-09-2010","19","28,1","13,1","53","81","16","23,119","2,9","9,2","10,4","33,2","290 ( WNW )","311 ( WNW )","0","5,8","23,8","27,2","20,9","0","0"
"14-09-2010","20,9","30,9","12,5","47","78","18","21,83","2,2","9,2","8","33,2","12 ( NNE )","258 ( WSW )","0","5,3","24,1","27,9","20,6","0","0"
"15-09-2010","21,4","30,4","12,5","49","76","23","16,562","0,6","3,3","2,3","12","80 ( ENE )","98 ( ESE )","0","3,1","24,7","28,4","21,2","0","0"
"16-09-2010","19,5","22","16,3","64","84","53","5,101","1,2","5,4","4,4","19,4","80 ( ENE )","309 ( WNW )","0,2","1,8","23,8","25,4","22,4","0","0"
"17-09-2010","17","20,5","14,3","81","96","67","8,883","2,6","8,8","9,5","31,8","288 ( WNW )","298 ( WNW )","1,8","2,1","21,8","22,8","20,8","0","0"
"18-09-2010","16,7","20,9","13,7","57","77","37","14,853","3,4","9,6","12,1","34,6","19 ( NNE )","251 ( WSW )","0","3,8","21,2","23,4","19,3","0","0"
"19-09-2010","16,7","25,6","8","52","85","26","21,628","1,5","6,3","5,3","22,6","9 ( NNE )","312 ( WNW )","0","3,7","21,5","25,2","17,9","0","0"
"20-09-2010","18,2","25","9,8","65","84","47","15,439","2","8","7,1","28,9","299 ( WNW )","117 ( ESE )","0","3,2","22","24,6","18,9","0","0"
"21-09-2010","20,9","28,9","14","65","95","31","18,965","1","6,2","3,6","22,2","291 ( WNW )","150 ( SSE )","0","3,4","23,8","27,7","20,4","0","0"
"22-09-2010","20,6","27","14,1","67","90","34","14,228","1,6","7,1","5,9","25,4","20 ( NNE )","135 ( SE )","0","3,3","23,7","26,5","21,2","0","0"
"23-09-2010","20","24,5","15,6","73","92","52","8,613","1","6,1","3,5","21,9","68 ( ENE )","310 ( WNW )","0","2","23,3","25,3","21,6","0","0"
"24-09-2010","17,6","21,6","14,1","67","88","49","13,49","2,9","11,9","10,4","42,7","59 ( ENE )","336 ( NNW )","0,8","3,1","22,3","24","20,6","0","0"
"25-09-2010","15","20,2","12,5","65","85","41","11,813","3,8","11,7","13,5","42","6 ( NNE )","270 ( WSW )","0","3,4","20,4","22,1","19","0","0"
"26-09-2010","13,3","18,1","8,1","59","80","35","14,012","3,6","10,4","12,8","37,4","312 ( WNW )","338 ( NNW )","0","3,4","19,7","21,4","18,3","0","0"
"27-09-2010","13","19,9","6,7","58","83","30","17,811","1,8","6,3","6,3","22,6","84 ( ENE )","330 ( NNW )","0","3","18,9","22,1","15,9","0","0"
"28-09-2010","14,1","22,2","7,8","61","89","31","19,868","1,9","7,6","7","27,5","311 ( WNW )","282 ( WNW )","0,2","3,4","19,3","22,6","16,4","0","0"
"29-09-2010","16,7","28,6","5,8","51","85","18","19,066","1,2","10","4,3","36","337 ( NNW )","321 ( NNW )","0","3,5","20","24,1","16,1","0","0"
"30-09-2010","16,5","22,6","11,1","64","84","38","14,611","1,6","5,9","5,6","21,2","66 ( ENE )","12 ( NNE )","0","2,8","20,9","23,7","18,4","0","0"
"01-10-2010","16,7","24,8","9,4","64","90","36","16,307","0,6","4","2,1","14,5","286 ( WNW )","77 ( ENE )","0","2,3","21","24,4","17,8","0","0"
"02-10-2010","20,7","27,6","14,8","60","87","31","17,524","3,8","12,3","13,5","44,1","6 ( NNE )","118 ( ESE )","0","4,9","22","24,5","19,7","0","0"
"03-10-2010","19,4","24,5","15,5","61","90","30","6,782","4,4","14,1","16","50,8","62 ( ENE )","190 ( SSW )","0","4,1","21,1","22,2","19,9","0","0"
"04-10-2010","16,7","21,4","9,1","55","92","23","15,293","3","15,1","10,8","54,3","272 ( WNW )","275 ( WNW )","0,6","3,6","20,4","22,2","19","0","0"
"05-10-2010","15","24,3","5,2","58","91","24","17,982","1,8","7,7","6,6","27,9","286 ( WNW )","147 ( SSE )","0","3,4","19,4","23,1","16","0","0"
"06-10-2010","17,1","26","7,8","52","80","25","17,228","1,1","5,4","4,1","19,4","307 ( WNW )","113 ( ESE )","0","2,8","20,5","24,1","17,1","0","0"
"07-10-2010","19,3","25","13,2","66","83","48","11,147","3","10,3","10,7","37","57 ( ENE )","128 ( ESE )","0","3,2","20,8","23,1","19","0","0"
"08-10-2010","21,1","27,3","16,7","69","88","40","14,4","4,7","11,4","16,9","40,9","357 ( NNW )","116 ( ESE )","0","4,6","21,7","24,1","19,8","0","0"
"09-10-2010","18,9","22,1","15,5","80","93","56","3,107","3,5","11,9","12,4","42,7","21 ( NNE )","129 ( ESE )","3,4","2,2","20,7","22,2","19,2","0","0"
"10-10-2010","13,5","16,3","11,5","85","96","64","4,874","1,9","10,4","6,9","37,4","48 ( ENE )","291 ( WNW )","4,4","1,4","17,7","19,2","16,6","0","0"
"11-10-2010","14,6","19,2","11,8","84","96","62","8,31","1,6","6,5","5,8","23,3","20 ( NNE )","281 ( WNW )","2,2","1,6","17,3","19,3","16","0","0"
"12-10-2010","15","20,1","11,1","81","98","55","8,66","2,5","9","8,9","32,5","356 ( NNW )","264 ( WSW )","0","2,1","17","18,5","15,6","0","0"
"13-10-2010","15,8","20,3","10,9","65","84","43","14,58","3,4","10,5","12,1","37,8","329 ( NNW )","288 ( WNW )","0","3","17,3","19,9","15,4","0","0"
"14-10-2010","12,5","18,1","7,8","67","91","41","16,365","3","10,2","10,9","36,7","64 ( ENE )","269 ( WSW )","0","2,7","16","18,8","13,5","0","0"
"15-10-2010","11,8","17,1","7,5","67","90","46","12,483","3","10,5","10,8","37,8","50 ( ENE )","272 ( WNW )","0","2,4","15,3","17,9","13","0","0"
"16-10-2010","11","15,7","6,8","68","82","53","9,243","3,3","11,6","12","41,6","17 ( NNE )","262 ( WSW )","0","2,2","14,4","16,6","12,6","0","0"
"17-10-2010","10,2","14,8","7,7","64","86","40","10,228","3,6","12,5","13","44,8","66 ( ENE )","314 ( WNW )","0","2,5","14","15,8","12,7","0","0"
"18-10-2010","10,3","15,3","6,8","55","73","35","15,372","3,6","10,3","13,1","37","343 ( NNW )","287 ( WNW )","0","2,9","13,9","16,7","11,8","0","0"
"19-10-2010","10,4","17,3","4,8","62","86","39","15,999","3,5","11,8","12,5","42,3","2 ( NNE )","284 ( WNW )","0","2,8","13,8","16,8","11,3","0","0"
"20-10-2010","10,5","16,8","5,1","68","87","46","11,006","2,7","8,6","9,7","31","28 ( NNE )","349 ( NNW )","0","2,2","13,8","16,4","11,4","0","0"
"21-10-2010","8,8","16,5","1,8","70","92","42","14,624","0,8","4,1","2,9","14,8","42 ( NNE )","98 ( ESE )","0","1,4","13,9","17,5","10,6","0","0"
"22-10-2010","8,6","15,5","1","79","94","60","10,852","0,6","5","2,2","18","27 ( NNE )","73 ( ENE )","0","1,1","13,6","16,4","10,7","0","0"
"23-10-2010","11,8","19,3","4,9","73","95","46","13,113","0,9","4,2","3,1","15,2","81 ( ENE )","353 ( NNW )","0","1,5","14,7","18,2","11,8","0","0"
"24-10-2010","12,4","19,4","6,4","75","92","44","9,372","1,6","7,6","5,7","27,5","271 ( WNW )","303 ( WNW )","2,2","1,8","15,1","17,6","12,9","0","0"
